6|3|483
6|3|503
6|3|523
6|3|543
6|3|563
6|3|583
6|4|4
6|4|24
6|4|44
6|4|64
6|4|84
6|4|104
6|4|124
6|4|143
6|4|164
6|4|184
6|4|204
6|4|224
6|4|244
6|4|264
6|4|284
6|4|304
6|4|324
6|4|344
6|4|364
6|4|384
6|4|404
6|4|424
6|4|444
6|4|464
6|4|484
6|4|504
6|4|524
6|4|544
6|4|564
6|4|584
6|5|5
6|5|25
6|5|45
6|5|65
6|5|85
6|5|105
6|5|125
6|5|145
6|5|165
6|5|185
6|5|205
6|5|225
6|5|256
6|5|265
6|5|285
6|5|305
6|5|325
6|5|345
6|5|365
6|5|385
6|5|405
6|5|425
6|5|445
6|5|465
6|5|485
6|5|505
6|5|525
6|5|545
6|5|565
6|5|585
6|6|6
6|6|26
6|6|46
6|6|66
6|6|86
6|6|106
6|6|126
6|6|146
6|6|166
6|6|186
6|6|206
6|6|226
6|6|246
6|6|261
6|6|286
6|6|306
6|6|326
6|6|346
6|6|366
6|6|386
6|6|406
6|6|426
6|6|446
6|6|466
6|6|486
6|6|506
6|6|526
6|6|546
6|6|566
6|6|586
6|7|7
6|7|27
6|7|47
6|7|67
6|7|87
6|7|107
6|7|127
6|7|149
6|7|167
6|7|187
6|7|207
6|7|227
6|7|247
6|7|267
6|7|287
6|7|307
6|7|327
6|7|347
6|7|367
6|7|387
6|7|407
6|7|427
6|7|447
6|7|467
6|7|487
6|7|507
6|7|527
6|7|547
6|7|567
6|7|587
6|8|8
6|8|28
6|8|48
6|8|68
6|8|88
6|8|108
6|8|128
6|8|148
6|8|168
6|8|188
6|8|208
6|8|228
6|8|248
6|8|268
6|8|288
6|8|308
6|8|328
6|8|348
6|8|368
6|8|388
6|8|408
6|8|428
6|8|448
6|8|468
6|8|488
6|8|508
6|8|528
6|8|548
6|8|568
6|8|588
6|9|9
6|9|34
6|9|49
6|9|69
6|9|89
6|9|111
6|9|129
6|9|147
6|9|169
6|9|189
6|9|211
6|9|229
6|9|249
6|9|269
6|9|289
6|9|309
6|9|329
6|9|349
6|9|369
6|9|389
6|9|409
6|9|429
6|9|449
6|9|469
6|9|489
6|9|509
6|9|529
6|9|549
6|9|569
6|9|589
6|10|10
6|10|30
6|10|50
6|10|70
6|10|90
6|10|110
6|10|130
6|10|151
6|10|170
6|10|190
6|10|210
6|10|230
6|10|250
6|10|270
6|10|290
6|10|310
6|10|330
6|10|350
6|10|370
6|10|390
6|10|410
6|10|430
6|10|450
6|10|470
6|10|490
6|10|510
6|10|530
6|10|550
6|10|570
6|10|590
6|11|11
6|11|31
6|11|51
6|11|71
6|11|92
6|11|109
6|11|131
6|11|155
6|11|171
6|11|191
6|11|209
6|11|231
6|11|251
6|11|271
6|11|291
6|11|311
6|11|331
6|11|351
6|11|371
6|11|391
6|11|411
6|11|431
6|11|451
6|11|471
6|11|491
6|11|511
6|11|531
6|11|551
6|11|571
6|11|591
6|12|12
6|12|32
6|12|52
6|12|72
6|12|91
6|12|112
6|12|132
6|12|152
6|12|172
6|12|192
6|12|212
6|12|232
6|12|252
6|12|272
6|12|292
6|12|312
6|12|332
6|12|352
6|12|372
6|12|392
6|12|412
6|12|432
6|12|452
6|12|472
6|12|492
6|12|512
6|12|532
6|12|552
6|12|572
6|12|592
6|13|13
6|13|33
6|13|53
6|13|73
6|13|93
6|13|113
6|13|133
6|13|153
6|13|173
6|13|193
6|13|213
6|13|233
6|13|253
6|13|273
6|13|293
6|13|313
6|13|333
6|13|353
6|13|373
6|13|393
6|13|413
6|13|433
6|13|453
6|13|473
6|13|493
6|13|513
6|13|533
6|13|553
6|13|573
6|13|593
6|14|14
6|14|29
6|14|54
6|14|74
6|14|94
6|14|114
6|14|134
6|14|156
6|14|174
6|14|194
6|14|214
6|14|234
6|14|254
6|14|274
6|14|294
6|14|314
6|14|334
6|14|354
6|14|374
6|14|394
6|14|414
6|14|434
6|14|454
6|14|474
6|14|494
6|14|514
6|14|534
6|14|554
6|14|574
6|14|594
6|15|15
6|15|35
6|15|55
6|15|75
6|15|99
6|15|115
6|15|135
6|15|150
6|15|175
6|15|195
6|15|215
6|15|235
6|15|255
6|15|275
6|15|295
6|15|315
6|15|335
6|15|355
6|15|375
6|15|395
6|15|415
6|15|435
6|15|455
6|15|475
6|15|495
6|15|515
6|15|535
6|15|555
6|15|575
6|15|595
6|16|16
6|16|36
6|16|56
6|16|76
6|16|96
6|16|116
6|16|136
6|16|154
6|16|176
6|16|196
6|16|216
6|16|236
6|16|245
6|16|276
6|16|296
6|16|316
6|16|336
6|16|356
6|16|376
6|16|396
6|16|416
6|16|436
6|16|456
6|16|476
6|16|496
6|16|516
6|16|536
6|16|556
6|16|576
6|16|596
6|17|17
6|17|37
6|17|57
6|17|77
6|17|97
6|17|117
6|17|137
6|17|157
6|17|177
6|17|200
6|17|217
6|17|237
6|17|257
6|17|277
6|17|297
6|17|317
6|17|337
6|17|357
6|17|377
6|17|397
6|17|417
6|17|437
6|17|457
6|17|477
6|17|497
6|17|517
6|17|537
6|17|557
6|17|577
6|17|597
6|18|18
6|18|38
6|18|58
6|18|78
6|18|98
6|18|118
6|18|138
6|18|158
6|18|178
6|18|198
6|18|218
6|18|238
6|18|258
6|18|278
6|18|298
6|18|318
6|18|338
6|18|358
6|18|378
6|18|398
6|18|418
6|18|438
6|18|458
6|18|478
6|18|498
6|18|518
6|18|538
6|18|558
6|18|578
6|18|598
6|19|19
6|19|39
6|19|59
6|19|79
6|19|95
6|19|119
6|19|139
6|19|159
6|19|179
6|19|199
6|19|219
6|19|239
6|19|259
6|19|279
6|19|299
6|19|319
6|19|339
6|19|359
6|19|379
6|19|399
6|19|419
6|19|439
6|19|459
6|19|479
6|19|499
6|19|519
6|19|539
6|19|559
6|19|579
6|19|599
6|20|20
6|20|40
6|20|60
6|20|80
6|20|100
6|20|120
6|20|140
6|20|160
6|20|180
6|20|197
6|20|220
6|20|240
6|20|260
6|20|280
6|20|300
6|20|320
6|20|340
6|20|360
6|20|380
6|20|400
6|20|420
6|20|440
6|20|460
6|20|480
6|20|500
6|20|520
6|20|540
6|20|560
6|20|580
6|20|600
7|1|1
7|1|18
7|1|31
7|1|46
7|1|61
7|1|76
7|1|91
7|1|106
7|1|121
7|1|136
7|1|151
7|1|166
7|1|181
7|1|196
7|1|211
7|1|226
7|1|241
7|1|256
7|1|271
7|1|286
7|1|301
7|1|316
7|1|331
7|1|346
7|1|361
7|1|376
7|1|391
7|1|406
7|1|421
7|1|436
7|1|451
7|1|466
7|1|481
7|1|496
7|1|511
7|1|526
7|1|541
7|1|556
7|1|571
7|1|586
7|2|2
7|2|17
7|2|32
7|2|47
7|2|62
7|2|77
7|2|92
7|2|107
7|2|122
7|2|137
7|2|152
7|2|167
7|2|182
7|2|197
7|2|212
7|2|227
7|2|242
7|2|257
7|2|272
7|2|287
7|2|302
7|2|317
7|2|332
7|2|347
7|2|362
7|2|377
7|2|392
7|2|407
7|2|422
7|2|437
7|2|452
7|2|467
7|2|482
7|2|497
7|2|512
7|2|527
7|2|542
7|2|557
7|2|572
7|2|587
7|3|3
7|3|16
7|3|33
7|3|48
7|3|63
7|3|78
7|3|93
7|3|108
7|3|123
7|3|138
7|3|153
7|3|168
7|3|183
7|3|198
7|3|213
7|3|228
7|3|243
7|3|258
7|3|273
7|3|288
7|3|303
7|3|318
7|3|333
7|3|348
7|3|363
7|3|378
7|3|393
7|3|408
7|3|423
7|3|438
7|3|453
7|3|468
7|3|483
7|3|498
7|3|513
7|3|528
7|3|543
7|3|558
7|3|573
7|3|588
7|4|4
7|4|19
7|4|34
7|4|49
7|4|64
7|4|79
7|4|94
7|4|109
7|4|124
7|4|139
7|4|154
7|4|169
7|4|184
7|4|207
7|4|220
7|4|229
7|4|244
7|4|259
7|4|274
7|4|289
7|4|304
7|4|319
7|4|334
7|4|349
7|4|364
7|4|379
7|4|394
7|4|409
7|4|424
7|4|439
7|4|454
7|4|469
7|4|484
7|4|499
7|4|514
7|4|529
7|4|544
7|4|559
7|4|574
7|4|589
7|5|5
7|5|20
7|5|35
7|5|57
7|5|65
7|5|80
7|5|95
7|5|110
7|5|125
7|5|140
7|5|155
7|5|170
7|5|185
7|5|200
7|5|215
7|5|230
7|5|254
7|5|260
7|5|275
7|5|290
7|5|305
7|5|320
7|5|335
7|5|350
7|5|365
7|5|380
7|5|395
7|5|410
7|5|425
7|5|440
7|5|455
7|5|470
7|5|485
7|5|500
7|5|515
7|5|530
7|5|545
7|5|560
7|5|575
7|5|590
7|6|6
7|6|21
7|6|36
7|6|58
7|6|66
7|6|81
7|6|96
7|6|111
7|6|126
7|6|141
7|6|156
7|6|171
7|6|186
7|6|201
7|6|216
7|6|231
7|6|246
7|6|261
7|6|276
7|6|291
7|6|306
7|6|321
7|6|336
7|6|351
7|6|366
7|6|381
7|6|396
7|6|411
7|6|426
7|6|441
7|6|456
7|6|471
7|6|486
7|6|501
7|6|516
7|6|531
7|6|546
7|6|561
7|6|576
7|6|591
7|7|7
7|7|22
7|7|37
7|7|59
7|7|67
7|7|82
7|7|97
7|7|112
7|7|127
7|7|142
7|7|157
7|7|172
7|7|187
7|7|202
7|7|217
7|7|232
7|7|247
7|7|262
7|7|277
7|7|292
7|7|307
7|7|322
7|7|337
7|7|352
7|7|367
7|7|382
7|7|397
7|7|412
7|7|427
7|7|442
7|7|457
7|7|472
7|7|487
7|7|502
7|7|517
7|7|532
7|7|547
7|7|562
7|7|577
7|7|592
7|8|8
7|8|23
7|8|38
7|8|53
7|8|68
7|8|83
7|8|98
7|8|113
7|8|128
7|8|143
7|8|158
7|8|173
7|8|188
7|8|203
7|8|218
7|8|233
7|8|248
7|8|263
7|8|278
7|8|293
7|8|308
7|8|323
7|8|338
7|8|353
7|8|368
7|8|383
7|8|398
7|8|413
7|8|428
7|8|443
7|8|458
7|8|473
7|8|488
7|8|503
7|8|518
7|8|533
7|8|548
7|8|563
7|8|578
7|8|593
7|9|9
7|9|24
7|9|39
7|9|54
7|9|69
7|9|84
7|9|99
7|9|114
7|9|129
7|9|144
7|9|159
7|9|174
7|9|189
7|9|204
7|9|219
7|9|234
7|9|249
7|9|264
7|9|279
7|9|294
7|9|309
7|9|324
7|9|339
7|9|354
7|9|369
7|9|384
7|9|399
7|9|414
7|9|429
7|9|444
7|9|459
7|9|474
7|9|489
7|9|504
7|9|519
7|9|534
7|9|549
7|9|564
7|9|579
7|9|594
7|10|10
7|10|25
7|10|40
7|10|55
7|10|70
7|10|85
7|10|100
7|10|115
7|10|130
7|10|145
7|10|160
7|10|175
7|10|190
7|10|205
7|10|214
7|10|235
7|10|250
7|10|265
7|10|280
7|10|295
7|10|310
7|10|325
7|10|340
7|10|355
7|10|370
7|10|385
7|10|400
7|10|415
7|10|430
7|10|445
7|10|460
7|10|475
7|10|490
7|10|505
7|10|520
7|10|535
7|10|550
7|10|565
7|10|580
7|10|595
7|11|11
7|11|26
7|11|41
7|11|56
7|11|71
7|11|86
7|11|101
7|11|116
7|11|131
7|11|146
7|11|161
7|11|176
7|11|191
7|11|206
7|11|221
7|11|236
7|11|251
7|11|266
7|11|281
7|11|296
7|11|311
7|11|326
7|11|341
7|11|356
7|11|371
7|11|386
7|11|401
7|11|416
7|11|431
7|11|446
7|11|461
7|11|476
7|11|491
7|11|506
7|11|521
7|11|536
7|11|551
7|11|566
7|11|581
7|11|596
7|12|12
7|12|27
7|12|42
7|12|50
7|12|72
7|12|87
7|12|102
7|12|117
7|12|132
7|12|147
7|12|162
7|12|177
7|12|192
7|12|199
7|12|222
7|12|237
7|12|252
7|12|267
7|12|282
7|12|297
7|12|312
7|12|327
7|12|342
7|12|357
7|12|372
7|12|387
7|12|402
7|12|417
7|12|432
7|12|447
7|12|462
7|12|477
7|12|492
7|12|507
7|12|522
7|12|537
7|12|552
7|12|567
7|12|582
7|12|597
7|13|13
7|13|28
7|13|43
7|13|51
7|13|73
7|13|88
7|13|103
7|13|118
7|13|133
7|13|148
7|13|163
7|13|178
7|13|193
7|13|208
7|13|223
7|13|238
7|13|253
7|13|268
7|13|283
7|13|298
7|13|313
7|13|328
7|13|343
7|13|358
7|13|373
7|13|388
7|13|403
7|13|418
7|13|433
7|13|448
7|13|463
7|13|478
7|13|493
7|13|508
7|13|523
7|13|538
7|13|553
7|13|568
7|13|583
7|13|598
7|14|14
7|14|29
7|14|44
7|14|52
7|14|74
7|14|89
7|14|104
7|14|119
7|14|134
7|14|149
7|14|164
7|14|179
7|14|194
7|14|209
7|14|224
7|14|239
7|14|245
7|14|269
7|14|284
7|14|299
7|14|314
7|14|329
7|14|344
7|14|359
7|14|374
7|14|389
7|14|404
7|14|419
7|14|434
7|14|449
7|14|464
7|14|479
7|14|494
7|14|509
7|14|524
7|14|539
7|14|554
7|14|569
7|14|584
7|14|599
7|15|15
7|15|30
7|15|45
7|15|60
7|15|75
7|15|90
7|15|105
7|15|120
7|15|135
7|15|150
7|15|165
7|15|180
7|15|195
7|15|210
7|15|225
7|15|240
7|15|255
7|15|270
7|15|285
7|15|300
7|15|315
7|15|330
7|15|345
7|15|360
7|15|375
7|15|390
7|15|405
7|15|420
7|15|435
7|15|450
7|15|465
7|15|480
7|15|495
7|15|510
7|15|525
7|15|540
7|15|555
7|15|570
7|15|585
7|15|600
8|1|1
8|1|15
8|1|29
8|1|43
8|1|57
8|1|71
8|1|85
8|1|99
8|1|113
8|1|127
8|1|141
8|1|155
8|1|169
8|1|183
8|1|197
8|1|211
8|1|225
8|1|239
8|1|253
8|1|267
8|1|281
8|1|295
8|1|309
8|1|323
8|1|337
8|1|351
8|1|365
8|1|379
8|1|393
8|1|407
8|1|421
8|1|435
8|1|449
8|1|463
8|1|477
8|1|491
8|1|505
8|1|519
8|1|527
8|1|529
8|1|533
8|1|547
8|1|561
8|1|575
8|1|589
8|2|2
8|2|17
8|2|30
8|2|44
8|2|58
8|2|72
8|2|86
8|2|100
8|2|114
8|2|128
8|2|147
8|2|156
8|2|170
8|2|184
8|2|198
8|2|212
8|2|226
8|2|240
8|2|254
8|2|268
8|2|282
8|2|296
8|2|310
8|2|324
8|2|338
8|2|352
8|2|366
8|2|380
8|2|394
8|2|408
8|2|422
8|2|436
8|2|450
8|2|464
8|2|478
8|2|492
8|2|506
8|2|520
8|2|528
8|2|530
8|2|534
8|2|548
8|2|562
8|2|576
8|2|590
8|3|3
8|3|16
8|3|31
8|3|45
8|3|59
8|3|73
8|3|87
8|3|101
8|3|115
8|3|129
8|3|143
8|3|157
8|3|171
8|3|185
8|3|199
8|3|213
8|3|227
8|3|241
8|3|255
8|3|269
8|3|283
8|3|297
8|3|311
8|3|325
8|3|339
8|3|353
8|3|367
8|3|381
8|3|395
8|3|409
8|3|423
8|3|437
8|3|451
8|3|465
8|3|479
8|3|493
8|3|500
8|3|507
8|3|521
8|3|531
8|3|535
8|3|549
8|3|563
8|3|577
8|3|591
8|4|4
8|4|18
8|4|32
8|4|46
8|4|60
8|4|74
8|4|88
8|4|102
8|4|116
8|4|130
8|4|144
8|4|158
8|4|172
8|4|186
8|4|200
8|4|214
8|4|228
8|4|242
8|4|256
8|4|270
8|4|284
8|4|298
8|4|312
8|4|326
8|4|340
8|4|354
8|4|368
8|4|382
8|4|396
8|4|410
8|4|424
8|4|438
8|4|452
8|4|466
8|4|480
8|4|494
8|4|501
8|4|508
8|4|522
8|4|532
8|4|536
8|4|550
8|4|564
8|4|578
8|4|592
8|5|5
8|5|19
8|5|33
8|5|47
8|5|61
8|5|75
8|5|89
8|5|103
8|5|117
8|5|131
8|5|145
8|5|159
8|5|173
8|5|187
8|5|201
8|5|215
8|5|229
8|5|243
8|5|257
8|5|271
8|5|285
8|5|299
8|5|313
8|5|327
8|5|341
8|5|355
8|5|369
8|5|383
8|5|397
8|5|411
8|5|425
8|5|439
8|5|453
8|5|467
8|5|481
8|5|495
8|5|502
8|5|509
8|5|523
8|5|533
8|5|537
8|5|551
8|5|565
8|5|579
8|5|593
8|6|6
8|6|20
8|6|34
8|6|48
8|6|62
8|6|76
8|6|90
8|6|104
8|6|118
8|6|132
8|6|146
8|6|160
8|6|174
8|6|188
8|6|202
8|6|216
8|6|230
8|6|244
8|6|258
8|6|272
8|6|286
8|6|300
8|6|314
8|6|328
8|6|342
8|6|356
8|6|370
8|6|384
8|6|398
8|6|412
8|6|426
8|6|440
8|6|454
8|6|468
8|6|482
8|6|496
8|6|503
8|6|510
8|6|524
8|6|534
8|6|538
8|6|552
8|6|566
8|6|580
8|6|594
8|7|7
8|7|21
8|7|35
8|7|55
8|7|63
8|7|77
8|7|97
8|7|105
8|7|119
8|7|133
8|7|142
8|7|161
8|7|175
8|7|189
8|7|203
8|7|217
8|7|236
8|7|245
8|7|259
8|7|273
8|7|287
8|7|301
8|7|315
8|7|329
8|7|343
8|7|357
8|7|371
8|7|385
8|7|399
8|7|413
8|7|427
8|7|441
8|7|455
8|7|469
8|7|483
8|7|497
8|7|505
8|7|511
8|7|525
8|7|535
8|7|539
8|7|553
8|7|567
8|7|581
8|7|595
8|8|8
8|8|22
8|8|36
8|8|50
8|8|64
8|8|78
8|8|92
8|8|106
8|8|120
8|8|134
8|8|148
8|8|162
8|8|176
8|8|190
8|8|204
8|8|218
8|8|232
8|8|246
8|8|260
8|8|274
8|8|288
8|8|302
8|8|316
8|8|330
8|8|344
8|8|358
8|8|372
8|8|386
8|8|400
8|8|414
8|8|428
8|8|442
8|8|456
8|8|470
8|8|484
8|8|498
8|8|506
8|8|512
8|8|526
8|8|536
8|8|540
8|8|554
8|8|568
8|8|582
8|8|596
8|9|9
8|9|23
8|9|37
8|9|51
8|9|65
8|9|79
8|9|93
8|9|107
8|9|121
8|9|135
8|9|149
8|9|163
8|9|177
8|9|191
8|9|205
8|9|219
8|9|233
8|9|247
8|9|261
8|9|275
8|9|289
8|9|303
8|9|317
8|9|331
8|9|345
8|9|359
8|9|373
8|9|387
8|9|401
8|9|415
8|9|429
8|9|443
8|9|457
8|9|471
8|9|485
8|9|499
8|9|507
8|9|513
8|9|527
8|9|537
8|9|541
8|9|555
8|9|569
8|9|583
8|9|597
8|10|10
8|10|24
8|10|38
8|10|52
8|10|66
8|10|80
8|10|94
8|10|108
8|10|122
8|10|136
8|10|150
8|10|164
8|10|178
8|10|192
8|10|206
8|10|220
8|10|234
8|10|248
8|10|262
8|10|276
8|10|290
8|10|304
8|10|318
8|10|332
8|10|346
8|10|360
8|10|374
8|10|388
8|10|402
8|10|416
8|10|430
8|10|444
8|10|458
8|10|472
8|10|486
8|10|500
8|10|514
8|10|528
8|10|538
8|10|542
8|10|556
8|10|561
8|10|570
8|10|584
8|10|598
8|11|11
8|11|25
8|11|39
8|11|53
8|11|67
8|11|81
8|11|95
8|11|109
8|11|123
8|11|137
8|11|151
8|11|165
8|11|179
8|11|193
8|11|207
8|11|221
8|11|235
8|11|249
8|11|263
8|11|277
8|11|291
8|11|305
8|11|319
8|11|333
8|11|347
8|11|361
8|11|375
8|11|389
8|11|403
8|11|417
8|11|431
8|11|445
8|11|459
8|11|473
8|11|487
8|11|501
8|11|515
8|11|529
8|11|539
8|11|543
8|11|557
8|11|562
8|11|571
8|11|585
8|11|599
8|12|12
8|12|26
8|12|40
8|12|54
8|12|68
8|12|82
8|12|96
8|12|112
8|12|124
8|12|138
8|12|152
8|12|166
8|12|180
8|12|194
8|12|208
8|12|222
8|12|231
8|12|250
8|12|264
8|12|278
8|12|292
8|12|306
8|12|320
8|12|334
8|12|348
8|12|362
8|12|376
8|12|390
8|12|404
8|12|418
8|12|432
8|12|446
8|12|460
8|12|474
8|12|488
8|12|502
8|12|516
8|12|530
8|12|540
8|12|544
8|12|558
8|12|563
8|12|572
8|12|586
8|12|600
8|13|13
8|13|27
8|13|41
8|13|49
8|13|69
8|13|83
8|13|91
8|13|111
8|13|125
8|13|139
8|13|153
8|13|167
8|13|181
8|13|195
8|13|209
8|13|223
8|13|237
8|13|251
8|13|265
8|13|279
8|13|293
8|13|307
8|13|321
8|13|335
8|13|349
8|13|363
8|13|377
8|13|391
8|13|405
8|13|419
8|13|433
8|13|447
8|13|461
8|13|475
8|13|489
8|13|503
8|13|517
8|13|531
8|13|541
8|13|545
8|13|559
8|13|564
8|13|573
8|13|587
8|13|589
8|14|14
8|14|28
8|14|42
8|14|56
8|14|70
8|14|84
8|14|98
8|14|110
8|14|126
8|14|140
8|14|154
8|14|168
8|14|182
8|14|196
8|14|210
8|14|224
8|14|238
8|14|252
8|14|266
8|14|280
8|14|294
8|14|308
8|14|322
8|14|336
8|14|350
8|14|364
8|14|378
8|14|392
8|14|406
8|14|420
8|14|434
8|14|448
8|14|462
8|14|476
8|14|490
8|14|504
8|14|518
8|14|532
8|14|542
8|14|546
8|14|560
8|14|565
8|14|574
8|14|588
8|14|590
10|1|1
10|1|19
10|1|37
10|1|60
10|1|89
10|1|113
10|1|132
10|1|150
10|1|198
10|1|219
10|1|281
10|1|318
10|1|336
10|1|354
10|1|372
10|1|390
10|1|408
10|1|426
10|1|444
10|1|462
10|1|480
10|1|502
10|1|528
10|1|549
10|1|572
10|2|2
10|2|20
10|2|38
10|2|61
10|2|90
10|2|112
10|2|133
10|2|151
10|2|199
10|2|223
10|2|291
10|2|319
10|2|337
10|2|355
10|2|373
10|2|391
10|2|409
10|2|427
10|2|445
10|2|463
10|2|481
10|2|503
10|2|529
10|2|550
10|2|573
10|3|3
10|3|21
10|3|39
10|3|62
10|3|93
10|3|114
10|3|134
10|3|152
10|3|203
10|3|227
10|3|302
10|3|320
10|3|338
10|3|356
10|3|374
10|3|392
10|3|410
10|3|428
10|3|446
10|3|464
10|3|482
10|3|504
10|3|530
10|3|551
10|3|574
10|4|4
10|4|22
10|4|40
10|4|63
10|4|92
10|4|115
10|4|135
10|4|154
10|4|201
10|4|241
10|4|303
10|4|321
10|4|339
10|4|357
10|4|375
10|4|393
10|4|411
10|4|429
10|4|447
10|4|465
10|4|483
10|4|505
10|4|531
10|4|553
10|4|575
10|5|5
10|5|23
10|5|41
10|5|72
10|5|91
10|5|116
10|5|136
10|5|155
10|5|202
10|5|248
10|5|304
10|5|322
10|5|340
10|5|358
10|5|376
10|5|394
10|5|412
10|5|430
10|5|448
10|5|466
10|5|484
10|5|506
10|5|532
10|5|554
10|5|577
10|6|6
10|6|24
10|6|42
10|6|73
10|6|95
10|6|117
10|6|137
10|6|157
10|6|200
10|6|249
10|6|305
10|6|323
10|6|341
10|6|359
10|6|377
10|6|395
10|6|413
10|6|431
10|6|449
10|6|467
10|6|485
10|6|507
10|6|533
10|6|556
10|6|582
10|7|7
10|7|25
10|7|43
10|7|74
10|7|96
10|7|118
10|7|138
10|7|158
10|7|204
10|7|250
10|7|306
10|7|324
10|7|342
10|7|360
10|7|378
10|7|396
10|7|414
10|7|432
10|7|450
10|7|468
10|7|486
10|7|508
10|7|534
10|7|559
10|7|583
10|8|8
10|8|26
10|8|44
10|8|75
10|8|99
10|8|120
10|8|139
10|8|159
10|8|205
10|8|251
10|8|307
10|8|325
10|8|343
10|8|361
10|8|379
10|8|397
10|8|415
10|8|433
10|8|451
10|8|469
10|8|487
10|8|509
10|8|535
10|8|560
10|8|584
10|9|9
10|9|27
10|9|45
10|9|79
10|9|98
10|9|122
10|9|140
10|9|162
10|9|206
10|9|261
10|9|308
10|9|326
10|9|344
10|9|362
10|9|380
10|9|398
10|9|416
10|9|434
10|9|452
10|9|470
10|9|490
10|9|510
10|9|536
10|9|561
10|9|585
10|10|10
10|10|28
10|10|46
10|10|80
10|10|97
10|10|123
10|10|141
10|10|163
10|10|207
10|10|262
10|10|309
10|10|327
10|10|345
10|10|363
10|10|381
10|10|399
10|10|417
10|10|435
10|10|453
10|10|471
10|10|492
10|10|511
10|10|538
10|10|562
10|10|587
10|11|11
10|11|29
10|11|47
10|11|81
10|11|100
10|11|124
10|11|142
10|11|164
10|11|208
10|11|263
10|11|310
10|11|328
10|11|346
10|11|364
10|11|382
10|11|400
10|11|418
10|11|436
10|11|454
10|11|472
10|11|494
10|11|512
10|11|539
10|11|563
10|11|588
10|12|12
10|12|30
10|12|48
10|12|82
10|12|103
10|12|125
10|12|143
10|12|165
10|12|209
10|12|265
10|12|311
10|12|329
10|12|347
10|12|365
10|12|383
10|12|401
10|12|419
10|12|437
10|12|455
10|12|473
10|12|495
10|12|513
10|12|540
10|12|565
10|12|589
10|13|13
10|13|31
10|13|49
